year,town,storey,flat_model,lease_rem,price cpi_adj
2020,GEYLANG,17,Model A,77,725857.2827
2020,GEYLANG,11,Model A,90,697896.9863
2020,GEYLANG,14,Model A,85,679035.7692
2020,GEYLANG,5,Adjoined flat,48,587166.224
2020,GEYLANG,5,New Generation,61,491302.3507
2020,GEYLANG,8,Model A,69,449361.9061
2020,GEYLANG,2,Model A,64,404425.7155
2020,GEYLANG,2,Model A,64,396325.2182
2020,GEYLANG,5,New Generation,55,384454.0752
2020,GEYLANG,5,Simplified,64,377464.0011
2020,GEYLANG,2,Simplified,65,349503.7047
2020,GEYLANG,2,Simplified,64,349503.7047
2020,HOUGANG,8,DBSS,93,619120.8484
2020,HOUGANG,11,Premium Apartment,95,538123.8641
2020,HOUGANG,14,Premium Apartment,95,524255.5571
2020,HOUGANG,8,Premium Apartment,95,513159.3138
2020,HOUGANG,14,Premium Apartment,95,499291.0068
2020,HOUGANG,11,Model A,77,494298.0967
2020,HOUGANG,11,Model A,78,491302.3507
2020,HOUGANG,5,Premium Apartment,95,484312.2766
2020,HOUGANG,8,Model A,94,484312.2766
2020,HOUGANG,11,Model A,94,459347.7262
2020,HOUGANG,17,Model A,94,449361.9061
2020,HOUGANG,5,Premium Apartment,95,449361.9061
2020,HOUGANG,5,Model A,94,439376.086
2020,HOUGANG,2,Model A,76,439376.086
2020,HOUGANG,8,Model A,94,437378.9219
2020,HOUGANG,11,Model A,70,434383.1759
2020,HOUGANG,14,Model A,68,429390.2658
2020,HOUGANG,5,Model A,94,426394.5198
2020,HOUGANG,5,Model A,69,424397.3558
2020,HOUGANG,5,Model A,94,419404.4457
2020,HOUGANG,11,Model A,77,405424.2975
2020,HOUGANG,11,Model A,78,399432.8054
2020,HOUGANG,8,Model A,66,399432.8054
2020,HOUGANG,11,New Generation,63,399432.8054
2020,HOUGANG,11,New Generation,65,399432.8054
2020,HOUGANG,5,Model A,78,394439.8953
2020,HOUGANG,11,Model A2,76,377464.0011
2020,HOUGANG,8,Model A,71,374468.2551
2020,HOUGANG,14,Model A2,78,374468.2551
2020,HOUGANG,5,New Generation,62,369475.345
2020,HOUGANG,17,Model A2,83,367478.181
2020,HOUGANG,5,Model A,66,364482.4349
2020,HOUGANG,2,Model A,64,364482.4349
2020,HOUGANG,5,Model A,63,364482.4349
2020,HOUGANG,5,New Generation,63,358490.9429
2020,HOUGANG,8,New Generation,64,357492.3608
2020,HOUGANG,8,Model A2,77,354496.6148
2020,HOUGANG,8,Simplified,65,354496.6148
2020,HOUGANG,14,Model A,77,347506.5407
2020,HOUGANG,2,Model A,82,344510.7947
2020,HOUGANG,8,New Generation,64,344510.7947
2020,HOUGANG,8,New Generation,64,337520.7206
2020,HOUGANG,5,Simplified,66,334524.9745
2020,HOUGANG,5,Simplified,66,334524.9745
2020,HOUGANG,8,Simplified,64,334524.9745
2020,HOUGANG,5,Model A,82,333526.3925
2020,HOUGANG,2,Simplified,65,327534.9004
2020,HOUGANG,5,New Generation,64,308561.8422
2020,HOUGANG,2,New Generation,64,307563.2602
2020,JURONG EAST,17,Model A,77,494298.0967
2020,JURONG EAST,2,Model A2,77,407421.4615
2020,JURONG EAST,8,New Generation,61,405424.2975
2020,JURONG EAST,2,Model A,72,347506.5407
2020,JURONG EAST,2,Model A,63,319546.2443
2020,JURONG EAST,2,Model A,62,319546.2443
2020,JURONG EAST,5,New Generation,64,319546.2443
2020,JURONG EAST,5,New Generation,62,259631.3235
2020,JURONG WEST,11,Premium Apartment,77,487308.0226
2020,JURONG WEST,20,Premium Apartment,94,468223.1232
2020,JURONG WEST,11,Premium Apartment,94,434383.1759
2020,JURONG WEST,5,Model A,94,432386.0119
2020,JURONG WEST,2,Model A,94,429390.2658
2020,JURONG WEST,11,Model A,93,426394.5198
2020,JURONG WEST,8,Premium Apartment,80,417407.2817
2020,JURONG WEST,5,Model A,93,407421.4615
2020,JURONG WEST,2,Model A,94,399432.8054
2020,JURONG WEST,2,Model A,89,399432.8054
2020,JURONG WEST,8,Model A2,79,399432.8054
2020,JURONG WEST,11,Premium Apartment,79,394439.8953
2020,JURONG WEST,14,Model A,80,389446.9853
2020,JURONG WEST,2,Model A,79,387449.8213
2020,JURONG WEST,2,Premium Apartment,79,382456.9112
2020,JURONG WEST,5,Model A,76,374468.2551
2020,JURONG WEST,8,Model A,76,371472.509
2020,JURONG WEST,14,Model A2,79,369475.345
2020,JURONG WEST,5,Model A,89,359489.5249
2020,JURONG WEST,2,Model A,76,354496.6148
2020,JURONG WEST,5,New Generation,62,354496.6148
2020,JURONG WEST,5,Model A2,77,352499.4508
2020,JURONG WEST,2,Model A,69,334524.9745
2020,JURONG WEST,11,Model A,70,325537.7364
2020,JURONG WEST,5,Model A,63,322541.9904
2020,JURONG WEST,5,Model A,68,319546.2443
2020,JURONG WEST,8,Model A,67,319546.2443
2020,JURONG WEST,8,Model A,81,317549.0803
2020,JURONG WEST,5,Model A,81,315551.9163
2020,JURONG WEST,8,Model A,68,309560.4242
2020,JURONG WEST,2,Model A,68,305566.0961
2020,JURONG WEST,2,Model A2,81,304567.5141
2020,JURONG WEST,11,Model A,67,301571.7681
2020,JURONG WEST,2,Model A,72,299574.6041
2020,JURONG WEST,2,Model A,68,299574.6041
2020,JURONG WEST,5,Model A,68,299574.6041
2020,JURONG WEST,2,Model A,72,294581.694
2020,KALLANG/WHAMPOA,17,Model A,62,659064.1289
2020,KALLANG/WHAMPOA,5,New Generation,63,614127.9383
2020,KALLANG/WHAMPOA,5,Model A,65,514269.737
2020,KALLANG/WHAMPOA,2,Model A,65,514269.737
2020,KALLANG/WHAMPOA,5,Model A,83,466225.9591
2020,KALLANG/WHAMPOA,8,Model A,81,419404.4457
2020,KALLANG/WHAMPOA,2,Improved,54,407421.4615
2020,KALLANG/WHAMPOA,14,Improved,53,359489.5249
2020,MARINE PARADE,14,Improved,55,539234.2873
2020,MARINE PARADE,11,Improved,55,519262.647
2020,MARINE PARADE,8,Improved,54,389446.9853
2020,MARINE PARADE,2,Improved,54,387449.8213
2020,PASIR RIS,8,Model A,94,544227.1974
2020,PASIR RIS,14,Model A,94,539234.2873
2020,PASIR RIS,11,Model A,94,539234.2873
2020,PASIR RIS,8,Model A,94,535239.9593
2020,PASIR RIS,11,Model A,94,531245.6312
2020,PASIR RIS,5,Model A,94,524255.5571
2020,PASIR RIS,5,Model A,94,519262.647
2020,PASIR RIS,5,Model A,94,514269.737
2020,PASIR RIS,8,Model A,94,499291.0068
2020,PASIR RIS,5,Model A,94,489305.1866
2020,PASIR RIS,2,Model A,94,479319.3665
2020,PASIR RIS,2,Model A,74,454354.8162
2020,PASIR RIS,5,Model A,68,440374.668
2020,PASIR RIS,11,Model A,68,427393.1018
2020,PASIR RIS,5,Model A,75,424397.3558
2020,PASIR RIS,11,Model A,72,414411.5356
2020,PASIR RIS,5,Model A,75,409418.6256
2020,PASIR RIS,8,Model A,71,409418.6256
2020,PASIR RIS,5,Model A,71,404425.7155
2020,PASIR RIS,2,Model A,74,399432.8054
2020,PASIR RIS,5,Model A,68,399432.8054
2020,PASIR RIS,5,Model A,68,399432.8054
2020,PASIR RIS,11,Model A,68,397435.6414
2020,PASIR RIS,11,Model A,75,394439.8953
2020,PASIR RIS,2,Model A,69,394439.8953
2020,PASIR RIS,5,Model A,75,392442.7313
2020,PASIR RIS,2,Model A,74,389446.9853
2020,PASIR RIS,2,Model A,75,386451.2392
2020,PASIR RIS,2,Model A,75,380347.906
2020,PASIR RIS,2,Model A,72,379461.1651
2020,PASIR RIS,2,Model A,73,377464.0011
2020,PASIR RIS,2,Model A,68,369475.345
2020,PASIR RIS,2,Model A,72,359489.5249
2020,PUNGGOL,17,Premium Apartment,91,559205.9276
2020,PUNGGOL,11,Premium Apartment,92,549220.1074
2020,PUNGGOL,14,Premium Apartment,95,544227.1974
2020,PUNGGOL,17,Premium Apartment,92,541231.4513
2020,PUNGGOL,17,Premium Apartment,92,538123.8641
2020,PUNGGOL,11,Premium Apartment,93,534241.3772
2020,PUNGGOL,8,Premium Apartment,92,531245.6312
2020,PUNGGOL,11,Premium Apartment,92,517265.483
2020,PUNGGOL,8,Premium Apartment,93,507279.6629
2020,PUNGGOL,17,Model A,94,504283.9168
2020,PUNGGOL,8,Premium Apartment,95,487308.0226
2020,PUNGGOL,11,Model A,94,487308.0226
2020,PUNGGOL,11,Model A,95,479319.3665
2020,PUNGGOL,14,Model A,94,479319.3665
2020,PUNGGOL,14,Premium Apartment,92,474326.4564
2020,PUNGGOL,14,Model A,94,469333.5464
2020,PUNGGOL,2,Premium Apartment,92,459347.7262
2020,PUNGGOL,14,Model A,91,457350.5622
2020,PUNGGOL,11,Premium Apartment,93,449361.9061
2020,PUNGGOL,5,Premium Apartment,92,449361.9061
2020,PUNGGOL,8,Model A,94,447364.7421
2020,PUNGGOL,5,Premium Apartment,92,439376.086
2020,PUNGGOL,11,Model A,93,439376.086
2020,PUNGGOL,5,Model A,91,429390.2658
2020,PUNGGOL,11,Model A,91,429390.2658
2020,PUNGGOL,2,Model A,94,404425.7155
2020,PUNGGOL,14,Premium Apartment,86,399432.8054
2020,PUNGGOL,11,Model A,83,391444.1493
2020,PUNGGOL,2,Model A,91,389446.9853
2020,PUNGGOL,2,Model A,94,389446.9853
2020,PUNGGOL,17,Model A,82,387449.8213
2020,PUNGGOL,17,Model A,83,379461.1651
2020,PUNGGOL,5,Premium Apartment,83,374468.2551
2020,PUNGGOL,8,Premium Apartment,84,374468.2551
2020,PUNGGOL,8,Model A,82,365481.017
2020,PUNGGOL,14,Premium Apartment,82,364482.4349
2020,PUNGGOL,8,Model A,81,364482.4349
2020,PUNGGOL,14,Premium Apartment,82,344510.7947
2020,QUEENSTOWN,29,Model A,92,863773.4417
2020,QUEENSTOWN,11,Premium Apartment Loft,95,842691.3782
2020,QUEENSTOWN,23,Model A,92,830820.2353
2020,QUEENSTOWN,26,Model A,92,818837.2511
2020,QUEENSTOWN,17,Model A,90,808851.431
2020,QUEENSTOWN,11,Model A,94,803858.5209
2020,QUEENSTOWN,8,Model A,77,778893.9706
2020,QUEENSTOWN,32,Model A,87,778893.9706
2020,QUEENSTOWN,5,Model A,92,766910.9864
2020,QUEENSTOWN,14,Model A,85,743943.6001
2020,QUEENSTOWN,17,Model A,85,699007.4095
2020,QUEENSTOWN,14,Model A,85,699007.4095
2020,QUEENSTOWN,5,Model A,85,664057.039
2020,QUEENSTOWN,2,Model A,81,642088.2347
2020,QUEENSTOWN,5,Model A,74,623115.1764
2020,QUEENSTOWN,14,Improved,56,539234.2873
2020,QUEENSTOWN,14,Improved,53,529248.4672
2020,QUEENSTOWN,14,Improved,56,519262.647
2020,QUEENSTOWN,8,Improved,56,487308.0226
2020,QUEENSTOWN,5,Improved,56,484312.2766
2020,QUEENSTOWN,2,Improved,53,417407.2817
2020,SEMBAWANG,14,Model A,94,417407.2817
2020,SEMBAWANG,17,Model A,94,409418.6256
2020,SEMBAWANG,5,Model A,94,379461.1651
2020,SEMBAWANG,5,Model A,94,374468.2551
2020,SEMBAWANG,11,Premium Apartment,80,374468.2551
2020,SEMBAWANG,11,Model A,78,354496.6148
2020,SEMBAWANG,5,Model A,77,354496.6148
2020,SEMBAWANG,17,Premium Apartment,85,349503.7047
2020,SEMBAWANG,5,Model A,89,345509.3767
2020,SEMBAWANG,11,Premium Apartment,80,345509.3767
2020,SEMBAWANG,11,Premium Apartment,80,344510.7947
2020,SEMBAWANG,11,Model A,89,342401.7895
2020,SEMBAWANG,11,Premium Apartment,85,341403.2074
2020,SEMBAWANG,8,Premium Apartment,80,339517.8846
2020,SEMBAWANG,5,Model A,80,335523.5565
2020,SEMBAWANG,5,Model A,79,304567.5141
2020,SEMBAWANG,2,Premium Apartment,80,301571.7681
2020,SEMBAWANG,5,Model A2,79,289588.7839
2020,SENGKANG,8,Premium Apartment,88,581174.7319
2020,SENGKANG,17,Premium Apartment,89,579177.5679
2020,SENGKANG,14,Premium Apartment,88,577180.4038
2020,SENGKANG,5,Premium Apartment,94,566196.0017
2020,SENGKANG,8,Premium Apartment,88,557208.7636
2020,SENGKANG,5,Premium Apartment,94,555011.8831
2020,SENGKANG,17,Premium Apartment,87,545225.7794
2020,SENGKANG,5,Premium Apartment,94,544227.1974
2020,SENGKANG,5,Premium Apartment,94,544227.1974
2020,SENGKANG,5,Premium Apartment,94,542230.0334
2020,SENGKANG,2,Premium Apartment,88,539234.2873
2020,SENGKANG,8,Premium Apartment,88,534241.3772
2020,SENGKANG,17,Premium Apartment,87,507279.6629
2020,SENGKANG,14,Premium Apartment,94,504283.9168
2020,SENGKANG,11,Premium Apartment,87,504283.9168
2020,SENGKANG,2,Premium Apartment,94,499291.0068
2020,SENGKANG,11,Premium Apartment,94,489305.1866
2020,SENGKANG,8,Premium Apartment,86,489305.1866
2020,SENGKANG,14,Premium Apartment,94,487308.0226
2020,SENGKANG,14,Premium Apartment,86,484312.2766
2020,SENGKANG,17,Model A,95,482315.1125
2020,SENGKANG,11,Premium Apartment,94,469333.5464
2020,SENGKANG,11,Model A,94,469333.5464
2020,SENGKANG,14,Model A,94,469333.5464
2020,SENGKANG,14,Model A,94,467336.3823
2020,SENGKANG,11,Model A,92,459347.7262
2020,SENGKANG,11,Premium Apartment,94,458237.303
2020,SENGKANG,17,Model A,95,457350.5622
2020,SENGKANG,17,Model A,94,457350.5622
2020,SENGKANG,14,Model A,94,455153.6818
2020,SENGKANG,11,Model A,95,454354.8162
2020,SENGKANG,5,Model A,94,449361.9061
2020,SENGKANG,14,Model A,95,444368.996
2020,SENGKANG,14,Model A,94,444368.996
2020,SENGKANG,17,Model A,91,439376.086
2020,SENGKANG,14,Model A,95,438377.5039
2020,SENGKANG,8,Model A,94,437378.9219
2020,SENGKANG,5,Model A,94,437378.9219
2020,SENGKANG,8,Model A,92,437378.9219
2020,SENGKANG,11,Model A,90,437378.9219
2020,SENGKANG,14,Model A,94,435381.7579
2020,SENGKANG,5,Premium Apartment,85,434383.1759
2020,SENGKANG,11,Model A,95,432274.1707
2020,SENGKANG,2,Premium Apartment,94,431387.4298
2020,SENGKANG,11,Model A,95,429390.2658
2020,SENGKANG,11,Model A,94,429390.2658
2020,SENGKANG,5,Premium Apartment,91,429390.2658
2020,SENGKANG,20,Premium Apartment,91,427393.1018
2020,SENGKANG,8,Premium Apartment,92,424397.3558
2020,SENGKANG,2,Premium Apartment,94,424397.3558
2020,SENGKANG,2,Model A,94,424397.3558
2020,SENGKANG,11,Premium Apartment,91,424397.3558
2020,SENGKANG,2,Model A,94,419404.4457
2020,SENGKANG,5,Model A,92,417407.2817
2020,SENGKANG,11,Model A,94,414411.5356
2020,SENGKANG,11,Model A,91,414411.5356
2020,SENGKANG,11,Model A,94,413301.1124
2020,SENGKANG,5,Model A,95,407421.4615
2020,SENGKANG,14,Model A,94,407421.4615
2020,SENGKANG,11,Model A,90,405424.2975
2020,SENGKANG,8,Model A,94,399432.8054
2020,SENGKANG,2,Model A,89,399432.8054
2020,SENGKANG,11,Model A,90,398434.2234
2020,SENGKANG,2,Premium Apartment,94,398322.3822
2020,SENGKANG,14,Model A,94,397435.6414
2020,SENGKANG,14,Model A2,79,397435.6414
2020,SENGKANG,20,Premium Apartment,83,395438.4774
2020,SENGKANG,14,Model A,94,393329.4721
2020,SENGKANG,2,Premium Apartment,82,389446.9853
2020,SENGKANG,5,Model A,94,387449.8213
2020,SENGKANG,2,Premium Apartment,91,387449.8213
2020,SENGKANG,2,Model A,95,384454.0752
2020,SENGKANG,14,Model A,94,379461.1651
2020,SENGKANG,8,Premium Apartment,82,379461.1651
2020,SENGKANG,8,Model A,94,376465.4191
2020,SENGKANG,2,Model A,84,369475.345
2020,SENGKANG,14,Premium Apartment,80,369475.345
2020,SENGKANG,8,Premium Apartment,80,367478.181
2020,SENGKANG,2,Model A,94,364482.4349
2020,SENGKANG,2,Model A,94,357492.3608
2020,SENGKANG,17,Model A2,78,351500.8688
2020,SENGKANG,5,Model A,78,349503.7047
2020,SENGKANG,2,Model A,78,349503.7047
2020,SENGKANG,2,Model A,84,349503.7047
2020,SENGKANG,5,Model A,84,349503.7047
2020,SENGKANG,2,Model A2,79,347506.5407
2020,SENGKANG,2,Model A,84,339517.8846
2020,SENGKANG,5,Model A,79,334524.9745
2020,SENGKANG,2,Model A,79,332527.8105
2020,SENGKANG,2,Model A,80,329532.0645
2020,SERANGOON,11,Model A,68,609135.0283
2020,SERANGOON,2,Simplified,66,514269.737
2020,SERANGOON,11,Simplified,64,499291.0068
2020,SERANGOON,11,Model A,68,449361.9061
2020,SERANGOON,8,New Generation,63,437378.9219
2020,SERANGOON,11,Model A,77,399432.8054
2020,SERANGOON,2,Model A,66,394439.8953
2020,SERANGOON,2,Model A,76,389446.9853
2020,SERANGOON,5,Model A,71,384454.0752
2020,SERANGOON,5,Model A,71,381458.3292
2020,SERANGOON,5,Model A,71,378350.7419
2020,SERANGOON,5,Model A,76,367478.181
2020,SERANGOON,5,Model A,71,359489.5249
2020,SERANGOON,14,New Generation,64,348393.2815
2020,SERANGOON,11,New Generation,64,341115.6158
2020,TAMPINES,11,DBSS,93,669049.9491
2020,TAMPINES,8,DBSS,93,657066.9649
2020,TAMPINES,8,DBSS,93,649078.3088
2020,TAMPINES,8,DBSS,93,641089.6527
2020,TAMPINES,8,DBSS,93,619120.8484
2020,TAMPINES,8,Model A,94,571188.9117
2020,TAMPINES,14,Model A,94,570190.3297
2020,TAMPINES,5,Model A,94,565696.7107
2020,TAMPINES,11,Model A,94,561203.0916
2020,TAMPINES,11,Model A,94,547222.9434
2020,TAMPINES,5,Model A,94,534241.3772
2020,TAMPINES,2,Model A,94,514269.737
2020,TAMPINES,11,Model A,64,472329.2924
2020,TAMPINES,8,Model A,63,459347.7262
2020,TAMPINES,8,Model A,63,459347.7262
2020,TAMPINES,8,Model A,63,459347.7262
2020,TAMPINES,8,Model A,67,444368.996
2020,TAMPINES,2,Model A,67,437378.9219
2020,TAMPINES,8,Model A,76,432386.0119
2020,TAMPINES,5,Model A,63,432386.0119
2020,TAMPINES,11,Model A,63,431387.4298
2020,TAMPINES,5,Model A,65,429390.2658
2020,TAMPINES,8,Model A,64,429390.2658
2020,TAMPINES,2,Model A,63,426394.5198
2020,TAMPINES,11,Model A,72,424397.3558
2020,TAMPINES,2,New Generation,64,420403.0277
2020,TAMPINES,5,Model A,73,419404.4457
2020,TAMPINES,11,Model A,76,419404.4457
2020,TAMPINES,5,Model A,65,417407.2817
2020,TAMPINES,8,Model A,76,414411.5356
2020,TAMPINES,8,Model A,72,414411.5356
2020,TAMPINES,5,Model A,76,414411.5356
2020,TAMPINES,5,Model A,68,414411.5356
2020,TAMPINES,11,Model A,74,409418.6256
2020,TAMPINES,8,Model A,64,409418.6256
2020,TAMPINES,8,Model A,63,409418.6256
2020,TAMPINES,5,Model A,76,404425.7155
2020,TAMPINES,5,Model A,68,404425.7155
2020,TAMPINES,5,New Generation,64,401429.9694
2020,TAMPINES,11,Model A,67,399432.8054
2020,TAMPINES,2,Model A,64,399432.8054
2020,TAMPINES,2,New Generation,63,399432.8054
2020,TAMPINES,2,New Generation,64,397435.6414
2020,TAMPINES,2,Model A,67,394439.8953
2020,TAMPINES,5,Model A,64,394439.8953
2020,TAMPINES,8,Model A,76,392442.7313
2020,TAMPINES,2,Simplified,65,392442.7313
2020,TAMPINES,5,Model A,63,389446.9853
2020,TAMPINES,2,Model A,63,385452.6572
2020,TAMPINES,5,Simplified,64,384953.3662
2020,TAMPINES,5,Model A,74,384454.0752
2020,TAMPINES,2,Model A,61,384454.0752
2020,TAMPINES,5,Model A,75,379461.1651
2020,TAMPINES,2,Model A,63,379461.1651
2020,TAMPINES,5,Model A,74,369475.345
2020,TAMPINES,5,Simplified,67,359489.5249
2020,TAMPINES,2,Simplified,66,357492.3608
2020,TAMPINES,8,Simplified,67,354496.6148
2020,TOA PAYOH,26,Model A,88,786882.6267
2020,TOA PAYOH,26,Model A,85,763915.2404
2020,TOA PAYOH,8,Model A,88,735954.944
2020,TOA PAYOH,5,Model A,81,624113.7585
2020,TOA PAYOH,5,Model A,85,619120.8484
2020,TOA PAYOH,26,Model A,88,594156.2981
2020,TOA PAYOH,8,Model A,63,584170.4779
2020,TOA PAYOH,5,Model A,63,559205.9276
2020,TOA PAYOH,2,Model A,67,464340.6363
2020,TOA PAYOH,11,Improved,52,387449.8213
2020,TOA PAYOH,14,Improved,52,378350.7419
2020,TOA PAYOH,11,Improved,52,359489.5249
2020,TOA PAYOH,2,Improved,55,279602.9638
2020,WOODLANDS,5,Premium Apartment,94,424397.3558
2020,WOODLANDS,5,Premium Apartment,78,417407.2817
2020,WOODLANDS,11,Premium Apartment,94,414411.5356
2020,WOODLANDS,8,Premium Apartment,78,398322.3822
2020,WOODLANDS,8,Model A,94,394439.8953
2020,WOODLANDS,2,Model A,75,394439.8953
2020,WOODLANDS,11,Model A,94,384454.0752
2020,WOODLANDS,11,Model A,94,381458.3292
2020,WOODLANDS,14,Model A,94,379461.1651
2020,WOODLANDS,8,Model A,94,377464.0011
2020,WOODLANDS,11,Model A,76,374468.2551
2020,WOODLANDS,11,Model A,76,364482.4349
2020,WOODLANDS,5,Premium Apartment,79,357492.3608
2020,WOODLANDS,11,Model A,78,355495.1968
2020,WOODLANDS,5,Model A,76,349503.7047
2020,WOODLANDS,5,Model A,69,348505.1227
2020,WOODLANDS,2,Premium Apartment,82,347506.5407
2020,WOODLANDS,11,Model A,77,344510.7947
2020,WOODLANDS,8,Model A,77,339517.8846
2020,WOODLANDS,2,Model A,76,339517.8846
2020,WOODLANDS,8,Model A,76,339517.8846
2020,WOODLANDS,8,Model A,76,337520.7206
2020,WOODLANDS,2,Model A,75,334524.9745
2020,WOODLANDS,8,Model A,77,334524.9745
2020,WOODLANDS,8,New Generation,64,334524.9745
2020,WOODLANDS,2,Model A,77,329532.0645
2020,WOODLANDS,11,Model A2,77,329532.0645
2020,WOODLANDS,2,Model A,78,326536.3184
2020,WOODLANDS,5,Model A,76,325537.7364
2020,WOODLANDS,2,Model A,76,324539.1544
2020,WOODLANDS,5,Model A,76,324539.1544
2020,WOODLANDS,5,Model A,77,319546.2443
2020,WOODLANDS,11,Model A2,77,319546.2443
2020,WOODLANDS,11,Simplified,73,319546.2443
2020,WOODLANDS,5,Model A,82,317549.0803
2020,WOODLANDS,11,Simplified,73,315551.9163
2020,WOODLANDS,2,Model A,76,309560.4242
2020,WOODLANDS,8,Simplified,69,309560.4242
2020,WOODLANDS,2,Model A,77,304567.5141
2020,WOODLANDS,11,New Generation,66,304567.5141
2020,WOODLANDS,2,Model A2,77,299574.6041
2020,WOODLANDS,11,New Generation,65,299574.6041
2020,WOODLANDS,2,New Generation,65,292584.53
2020,WOODLANDS,5,Simplified,64,279602.9638
2020,WOODLANDS,5,Simplified,75,269617.1437
2020,WOODLANDS,5,Improved,53,249645.5034
2020,YISHUN,14,DBSS,92,571188.9117
2020,YISHUN,11,DBSS,92,564198.8377
2020,YISHUN,11,Model A,94,449361.9061
2020,YISHUN,14,Model A,94,444368.996
2020,YISHUN,14,Model A,94,429390.2658
2020,YISHUN,14,Model A,94,429390.2658
2020,YISHUN,11,Model A,94,423286.9326
2020,YISHUN,11,Model A,94,419404.4457
2020,YISHUN,8,Model A,94,417407.2817
2020,YISHUN,14,Model A,94,417407.2817
2020,YISHUN,14,Model A,95,409418.6256
2020,YISHUN,8,Model A,94,409418.6256
2020,YISHUN,11,Model A,94,407421.4615
2020,YISHUN,8,Model A,91,406422.8795
2020,YISHUN,14,Model A,94,400431.3874
2020,YISHUN,8,Model A,95,399432.8054
2020,YISHUN,14,Model A,94,399432.8054
2020,YISHUN,8,Model A,94,399432.8054
2020,YISHUN,5,Model A,94,399432.8054
2020,YISHUN,14,Model A,94,394439.8953
2020,YISHUN,8,Model A,94,394439.8953
2020,YISHUN,5,Model A,95,389446.9853
2020,YISHUN,14,Model A,94,389446.9853
2020,YISHUN,5,Model A,95,379461.1651
2020,YISHUN,5,Model A,95,379461.1651
2020,YISHUN,5,Model A,94,379461.1651
2020,YISHUN,8,Model A,94,379461.1651
2020,YISHUN,8,Model A,94,379461.1651
2020,YISHUN,8,Model A,92,379461.1651
2020,YISHUN,11,Model A,94,377464.0011
2020,YISHUN,5,Model A,94,376465.4191
2020,YISHUN,5,Model A,94,374468.2551
2020,YISHUN,11,Model A,94,374468.2551
2020,YISHUN,11,Model A,64,374468.2551
2020,YISHUN,11,Model A,66,372471.0911
2020,YISHUN,5,Model A,67,369475.345
2020,YISHUN,5,New Generation,65,369475.345
2020,YISHUN,2,Model A,94,366479.599
2020,YISHUN,2,Model A,67,366479.599
2020,YISHUN,5,Model A,95,365481.017
2020,YISHUN,2,Model A,94,364482.4349
2020,YISHUN,2,Model A,94,364482.4349
2020,YISHUN,8,Model A,67,364482.4349
2020,YISHUN,8,Model A,67,364482.4349
2020,YISHUN,8,Model A,79,359489.5249
2020,YISHUN,2,Model A,62,359489.5249
2020,YISHUN,2,New Generation,64,359489.5249
2020,YISHUN,2,Model A,67,355495.1968
2020,YISHUN,2,Model A,74,351500.8688
2020,YISHUN,8,New Generation,64,337520.7206
2020,YISHUN,8,Model A,67,332527.8105
2020,YISHUN,5,Model A,67,327534.9004
2020,YISHUN,8,Simplified,64,327534.9004
2020,YISHUN,2,Model A,94,327035.6094
2020,YISHUN,5,Model A,67,326424.4772
2020,YISHUN,5,Simplified,66,324539.1544
2020,YISHUN,2,Model A,67,323540.5724
2020,YISHUN,2,Model A,66,319546.2443
2020,YISHUN,2,Simplified,66,317549.0803
2020,YISHUN,2,Model A,67,316550.4983
2020,YISHUN,5,New Generation,64,309560.4242
2020,YISHUN,5,Simplified,66,307563.2602
2020,YISHUN,2,Simplified,64,299574.6041
2020,YISHUN,11,Simplified,67,294581.694
2020,YISHUN,5,Simplified,66,289588.7839
2020,YISHUN,8,Simplified,66,287591.6199
2020,YISHUN,5,Simplified,67,282598.7098
2020,YISHUN,2,Simplified,67,272612.8897
2020,ANG MO KIO,29,Model A,91,721974.6658
2020,ANG MO KIO,11,Model A,91,639751.6647
2020,ANG MO KIO,14,Model A,85,638862.4643
2020,ANG MO KIO,11,Model A,80,623842.187
2020,ANG MO KIO,11,Model A,80,570770.5402
2020,ANG MO KIO,2,Model A,85,520702.949
2020,ANG MO KIO,5,New Generation,57,448605.6176
2020,ANG MO KIO,8,New Generation,57,430581.2847
2020,ANG MO KIO,8,New Generation,59,420567.7665
2020,ANG MO KIO,11,New Generation,59,420567.7665
2020,ANG MO KIO,8,New Generation,56,400540.73
2020,ANG MO KIO,8,New Generation,60,395533.9709
2020,ANG MO KIO,5,New Generation,57,390527.2117
2020,ANG MO KIO,11,New Generation,61,370500.1752
2020,ANG MO KIO,5,New Generation,57,369386.672
2020,ANG MO KIO,11,New Generation,58,367496.1198
2020,ANG MO KIO,2,New Generation,61,353477.1942
2020,ANG MO KIO,8,New Generation,60,350473.1387
2020,ANG MO KIO,8,New Generation,59,340459.6205
2020,ANG MO KIO,2,New Generation,58,295398.7884
2020,BEDOK,11,DBSS,93,735993.5913
2020,BEDOK,11,DBSS,93,715966.5548
2020,BEDOK,8,DBSS,93,670905.7227
2020,BEDOK,14,DBSS,93,655885.4454
2020,BEDOK,8,Model A,68,650878.6862
2020,BEDOK,14,Model A,84,605817.8541
2020,BEDOK,20,Model A,84,599809.7432
2020,BEDOK,20,Premium Apartment,79,562759.7256
2020,BEDOK,11,Model A,75,505682.6716
2020,BEDOK,5,Model A,75,460621.8395
2020,BEDOK,8,New Generation,58,435588.0439
2020,BEDOK,8,New Generation,59,420567.7665
2020,BEDOK,8,Model A,66,410554.2482
2020,BEDOK,11,New Generation,58,410554.2482
